order_id,order_date,customer_id,region_id,ship_mode,payment_method,delivery_time_days,shipping_cost,order_priority
O202304201430,4/20/2023,CUST_1052,R01,Overnight,SEPA,1,2.58,High
O202309051431,9/5/2023,CUST_2085,R07,express,Visa,2,15.94,MEDIUM
O202303291432,3/29/2023,CUST_1082,R04,Overnight,Mastercard,1,13.49,Medium
O202404121433,4/12/2024,CUST_2028,R06,Overnight,iDEAL,1,2.49,High
O202401041434,1/4/2024,CUST_1654,R04,Standard,Bancontact,5,9.02,MEDIUM
O202305161435,5/16/2023,CUST_1995,R02,Express,iDEAL,2,5.17,Urgent
O202305221436,5/22/2023,CUST_1177,R08,Standard,Mastercard,6,1.56,MEDIUM
O202407261437,7/26/2024,CUST_1034,R03,Overnight,Bancontact,1,0.07,low
O202304301438,4/30/2023,CUST_1593,R02,Standard,Mastercard,9,10.08,Low
O202308071439,8/7/2023,CUST_1993,R02,STANDARD,Mastercard,8,8.14,Urgent
O202412191440,12/19/2024,CUST_1604,R07,Express,iDEAL,1,12.58,High
O202301161441,1/16/2023,CUST_2023,R05,STANDARD,Visa,10,1.95,low
O202406091442,6/9/2024,CUST_1347,R04,Economy,Mastercard,5,13.99,High
O202403011443,3/1/2024,CUST_1169,R06,Express,PayPal,1,10.58,MEDIUM
O202311151444,11/15/2023,CUST_1796,R02,express,iDEAL,2,5.38,Low
O202310261445,10/26/2023,CUST_2018,R05,Standard,Visa,6,4.51,MEDIUM
O202303141446,3/14/2023,CUST_1956,R05,STANDARD,iDEAL,7,9.64,low
O202401271447,1/27/2024,CUST_1120,R01,Overnight,Visa,1,10.03,MEDIUM
O202409281448,9/28/2024,CUST_1887,R08,Overnight,SEPA,1,3.32,Low
O202508301449,8/30/2025,CUST_1607,R03,Express,Bancontact,3,7.27,Urgent
O202502051450,2/5/2025,CUST_1273,R06,express,PayPal,1,13.94,Urgent
O202212171451,12/17/2022,CUST_1088,R02,Overnight,visa,1,14.69,High
O202401301452,1/30/2024,CUST_1011,R07,STANDARD,SEPA,8,4.16,MEDIUM
O202509141453,9/14/2025,CUST_1912,R02,Standard,Visa,10,6.57,low
O202303011454,3/1/2023,CUST_1557,R02,express,Mastercard,3,7.52,Medium
O202311291455,11/29/2023,CUST_2028,R02,Standard,PayPal,10,3.66,low
O202308311456,8/31/2023,CUST_1371,R03,STANDARD,Mastercard,,4.43,Low
O202309151457,9/15/2023,CUST_2078,R04,Overnight,iDEAL,1,4.74,High
O202405121458,5/12/2024,CUST_1189,R01,Economy,visa,12,9.66,High
O202402111459,2/11/2024,CUST_1764,R02,Economy,Visa,7,0.47,Low
O202312031460,12/3/2023,CUST_1653,R08,Express,Mastercard,3,2.09,High
O202504131461,4/13/2025,CUST_1593,R02,Economy,SEPA,14,7.81,High
O202506091462,6/9/2025,CUST_2074,R04,Standard,Mastercard,,1.16,Low
O202305291463,5/29/2023,CUST_1590,R06,Express,PayPal,1,13.9,Medium
O202509111464,9/11/2025,CUST_1196,R05,Overnight,Bancontact,1,12.76,Low
O202307221465,7/22/2023,CUST_2128,R01,Express,Visa,3,8.86,low
O202402011466,2/1/2024,CUST_1047,R07,Express,visa,2,14.56,MEDIUM
O202212221467,12/22/2022,CUST_1466,R08,STANDARD,iDEAL,5,1.55,MEDIUM
O202504291468,4/29/2025,CUST_1514,R04,Economy,Bancontact,13,5.09,Low
O202408231469,8/23/2024,CUST_1706,R08,Overnight,iDEAL,1,11.13,High
O202405231470,5/23/2024,CUST_1383,R01,express,iDEAL,2,0.78,Low
O202411051471,11/5/2024,CUST_1314,R07,Standard,Bancontact,5,6.2,Urgent
O202505301472,5/30/2025,CUST_1493,R04,express,visa,2,14.25,High
O202501261473,1/26/2025,CUST_1652,R03,express,Bancontact,1,6.67,low
O202303221474,3/22/2023,CUST_1613,R01,Express,PayPal,1,8.17,Medium
O202507081475,7/8/2025,CUST_1817,R03,Economy,iDEAL,10,4.81,Urgent
O202311051476,11/5/2023,CUST_1662,R01,STANDARD,PayPal,10,11.87,Low
O202310231477,10/23/2023,CUST_1436,R05,STANDARD,Visa,5,7.25,Medium
O202407231478,7/23/2024,CUST_1227,R06,Overnight,Mastercard,1,6.35,High
O202409011479,9/1/2024,CUST_2095,R06,Overnight,Bancontact,1,15.26,High
O202412261480,12/26/2024,CUST_1357,R08,STANDARD,visa,,4.43,Low
O202505151481,5/15/2025,CUST_1126,R04,Express,Mastercard,3,12.68,MEDIUM
O202406191482,6/19/2024,CUST_1735,R03,Express,visa,1,8.58,Medium
O202510111483,10/11/2025,CUST_1793,R04,Standard,PayPal,5,2.23,Urgent
O202501121484,1/12/2025,CUST_1377,R02,express,Mastercard,1,15.17,low
O202308121485,8/12/2023,CUST_1269,R01,Overnight,Visa,1,8.64,Medium
O202307031486,7/3/2023,CUST_1736,R04,STANDARD,Mastercard,8,3.35,High
O202501201487,1/20/2025,CUST_1454,R03,Overnight,visa,1,3.44,Medium
O202309181488,9/18/2023,CUST_2025,R01,Overnight,iDEAL,1,13.1,High
O202311141489,11/14/2023,CUST_1310,R01,express,Visa,3,1.69,Medium
O202403131490,3/13/2024,CUST_1434,R06,STANDARD,Mastercard,8,1.35,High
O202211051491,11/5/2022,CUST_1120,R01,Express,SEPA,3,6.86,Urgent
O202308271492,8/27/2023,CUST_1378,R06,express,SEPA,3,11.17,High
O202509181493,9/18/2025,CUST_1755,R06,STANDARD,PayPal,5,9.24,low
O202308201494,8/20/2023,CUST_1465,R01,Overnight,visa,1,11.59,Medium
O202308071495,8/7/2023,CUST_1480,R02,express,SEPA,3,14.61,low
O202304041496,4/4/2023,CUST_1584,R06,express,PayPal,2,13.36,Urgent
O202211271497,11/27/2022,CUST_1243,R05,Overnight,Mastercard,1,11.15,High
O202304141498,4/14/2023,CUST_1925,R08,express,Bancontact,3,0.93,Medium
O202506221499,6/22/2025,CUST_1857,R02,Express,Visa,3,1.38,MEDIUM
O202408191500,8/19/2024,CUST_1977,R01,express,SEPA,1,9.97,Medium
O202307291501,7/29/2023,CUST_1504,R02,Economy,Visa,10,8.73,Urgent
O202212201502,12/20/2022,CUST_1792,R08,Economy,Bancontact,7,2.16,Medium
O202507231503,7/23/2025,CUST_1253,R06,STANDARD,Mastercard,5,6.04,MEDIUM
O202509241504,9/24/2025,CUST_1583,R06,express,Mastercard,2,4.56,Medium
O202407311505,7/31/2024,CUST_1395,R01,Standard,Visa,10,13.24,Medium
O202309011506,9/1/2023,CUST_1499,R02,Express,Mastercard,2,9.56,MEDIUM
O202508251507,8/25/2025,CUST_1779,R07,STANDARD,Mastercard,6,12.04,low
O202404121508,4/12/2024,CUST_1212,R08,Economy,iDEAL,7,7.93,Low
O202303271509,3/27/2023,CUST_1699,R04,STANDARD,Mastercard,5,12.42,MEDIUM
O202301021510,1/2/2023,CUST_1795,R06,Express,SEPA,2,2.93,Urgent
O202401261511,1/26/2024,CUST_1756,R02,Express,Bancontact,1,5.04,Low
O202401261512,1/26/2024,CUST_1510,R08,Overnight,SEPA,1,14.84,Urgent
O202506191513,6/19/2025,CUST_1842,R05,STANDARD,Bancontact,9,6.79,Medium
O202405241514,5/24/2024,CUST_2184,R05,Economy,PayPal,5,6.49,Medium
O202408061515,8/6/2024,CUST_1012,R07,STANDARD,Mastercard,9,6.11,Low
O202306131516,6/13/2023,CUST_1293,R01,express,visa,1,13.97,MEDIUM
O202508051517,8/5/2025,CUST_1368,R04,Economy,PayPal,4,9.32,Medium
O202404111518,4/11/2024,CUST_1552,R03,Standard,Mastercard,9,6.97,MEDIUM
O202411301519,11/30/2024,CUST_1009,R03,Express,visa,1,7.87,low
O202211131520,11/13/2022,CUST_1588,R06,express,SEPA,3,13.99,Low
O202306271521,6/27/2023,CUST_2065,R05,Economy,SEPA,4,3.25,MEDIUM
O202510201522,10/20/2025,CUST_1275,R02,Overnight,Bancontact,1,13.41,Medium
O202403121523,3/12/2024,CUST_1396,R08,Economy,SEPA,6,14.78,MEDIUM
O202405061524,5/6/2024,CUST_1649,R02,Economy,Bancontact,11,11.64,High
O202501181525,1/18/2025,CUST_1404,R07,Economy,Mastercard,14,13.76,low
O202503231526,3/23/2025,CUST_1411,R01,Standard,Visa,6,13.17,High
O202302091527,2/9/2023,CUST_2061,R05,STANDARD,PayPal,6,4.04,low
O202312221528,12/22/2023,CUST_1420,R04,express,visa,2,6.08,low
O202310071529,10/7/2023,CUST_2107,R07,express,SEPA,3,11.12,Urgent
O202211181530,11/18/2022,CUST_1688,R05,STANDARD,PayPal,8,9.56,High
O202411281531,11/28/2024,CUST_1859,R05,STANDARD,SEPA,5,3,Low
O202411261532,11/26/2024,CUST_1192,R04,Overnight,Visa,1,15.46,High
O202304081533,4/8/2023,CUST_1222,R06,Overnight,Bancontact,1,5.5,low
O202303031534,3/3/2023,CUST_2108,R01,Express,iDEAL,3,10.19,MEDIUM
O202301131535,1/13/2023,CUST_1586,R05,Economy,Visa,4,4.34,High
O202410141536,10/14/2024,CUST_1831,R07,STANDARD,PayPal,5,13.3,Medium
O202510051537,10/5/2025,CUST_1212,R05,STANDARD,SEPA,6,7.31,Low
O202509011538,9/1/2025,CUST_1103,R04,Standard,iDEAL,,14.71,low
O202408121539,8/12/2024,CUST_1782,R05,express,Visa,2,7.19,Low
O202301131540,1/13/2023,CUST_1187,R01,Express,Bancontact,3,14.31,low
O202312241541,12/24/2023,CUST_1991,R02,express,Visa,1,14.8,Urgent
O202509251542,9/25/2025,CUST_1866,R02,Standard,iDEAL,9,13.26,Urgent
O202410301543,10/30/2024,CUST_2187,R04,Economy,Mastercard,6,7.6,High
O202408191544,8/19/2024,CUST_1058,R06,STANDARD,Mastercard,7,5.69,low
O202303181545,3/18/2023,CUST_2205,R06,express,PayPal,2,8.7,Medium
O202411161546,11/16/2024,CUST_1491,R04,STANDARD,SEPA,9,8.12,Low
O202309231547,9/23/2023,CUST_1795,R07,Economy,Mastercard,5,12.39,Urgent
O202409171548,9/17/2024,CUST_2146,R01,Standard,SEPA,7,4.27,Urgent
O202503261549,3/26/2025,CUST_2123,R08,STANDARD,visa,,13.96,Medium
O202211141550,11/14/2022,CUST_1311,R06,Express,Mastercard,2,12.03,Urgent
O202401291551,1/29/2024,CUST_1523,R06,Standard,SEPA,7,11.33,Medium
O202408171552,8/17/2024,CUST_1258,R06,Overnight,Bancontact,1,3.8,low
O202506141553,6/14/2025,CUST_1391,R01,STANDARD,iDEAL,8,11.52,High
O202505241554,5/24/2025,CUST_1459,R03,express,visa,2,14.67,High
O202307061555,7/6/2023,CUST_2027,R05,Express,PayPal,1,7.67,low
O202501071556,1/7/2025,CUST_1407,R01,STANDARD,Visa,5,1.32,High
O202302071557,2/7/2023,CUST_1290,R05,Express,Mastercard,2,7.8,MEDIUM
O202302151558,2/15/2023,CUST_1715,R08,Economy,SEPA,11,1.5,low
O202503241559,3/24/2025,CUST_1247,R08,Standard,Bancontact,7,6.93,Urgent
O202502021560,2/2/2025,CUST_1933,R07,Overnight,Visa,1,11.54,Urgent
O202510091561,10/9/2025,CUST_1481,R04,Overnight,visa,1,0.28,MEDIUM
O202411201562,11/20/2024,CUST_1312,R03,Overnight,Mastercard,1,6.06,MEDIUM
O202411161563,11/16/2024,CUST_1402,R08,STANDARD,Mastercard,10,13.36,low
O202304051564,4/5/2023,CUST_1530,R04,STANDARD,SEPA,5,5.77,Low
O202507071565,7/7/2025,CUST_1499,R07,Standard,visa,5,12.58,low
O202306231566,6/23/2023,CUST_1170,R06,Standard,SEPA,10,1.1,MEDIUM
O202309071567,9/7/2023,CUST_1859,R01,Standard,iDEAL,5,5.56,low
O202401021568,1/2/2024,CUST_1536,R08,Overnight,iDEAL,1,8.87,Medium
O202401261569,1/26/2024,CUST_1653,R05,STANDARD,iDEAL,10,7.85,High
O202311181570,11/18/2023,CUST_1221,R05,STANDARD,Bancontact,8,13.05,Urgent
O202403111571,3/11/2024,CUST_2035,R07,Economy,Bancontact,8,3.83,Medium
O202212171572,12/17/2022,CUST_1426,R02,express,SEPA,1,6.5,Low
O202308271573,8/27/2023,CUST_2062,R03,Overnight,Bancontact,1,4.21,low
O202310071574,10/7/2023,CUST_2021,R03,Overnight,Visa,1,0.55,MEDIUM
O202308171575,8/17/2023,CUST_1043,R07,Economy,Visa,5,11.9,High
O202408161576,8/16/2024,CUST_1177,R01,STANDARD,visa,7,13.14,Urgent
O202306231577,6/23/2023,CUST_1821,R04,Economy,Visa,14,3.16,Medium
O202408171578,8/17/2024,CUST_1862,R04,express,iDEAL,3,14.3,High
O202305031579,5/3/2023,CUST_1120,R01,Economy,Visa,13,13.09,low
O202402241580,2/24/2024,CUST_1136,R08,STANDARD,Visa,,15,low
O202301311581,1/31/2023,CUST_1356,R04,Overnight,SEPA,1,1.03,low
O202311041582,11/4/2023,CUST_1104,R04,Standard,PayPal,10,7.07,Urgent
O202305011583,5/1/2023,CUST_1497,R07,express,Mastercard,3,0.39,High
O202308151584,8/15/2023,CUST_1281,R07,STANDARD,Visa,7,13.8,low
O202407131585,7/13/2024,CUST_1940,R05,express,visa,1,14.54,Medium
O202303311586,3/31/2023,CUST_1181,R01,Overnight,SEPA,1,3.38,MEDIUM
O202403151587,3/15/2024,CUST_1018,R07,express,Mastercard,3,8.04,Medium
O202305131588,5/13/2023,CUST_2143,R02,Economy,PayPal,6,9.67,Urgent
O202502131589,2/13/2025,CUST_1730,R01,Economy,Visa,10,6.81,MEDIUM
O202305211590,5/21/2023,CUST_2043,R08,express,Bancontact,1,8.66,Medium
O202502151591,2/15/2025,CUST_1484,R07,STANDARD,iDEAL,10,0.39,MEDIUM
O202501211592,1/21/2025,CUST_1331,R08,express,Mastercard,3,6.78,Urgent
O202504281593,4/28/2025,CUST_2055,R01,STANDARD,SEPA,10,10.27,High
O202501181594,1/18/2025,CUST_1666,R03,Express,iDEAL,3,14.23,low
O202211021595,11/2/2022,CUST_1950,R05,STANDARD,iDEAL,6,9.02,High
O202308051596,8/5/2023,CUST_1663,R06,STANDARD,Bancontact,8,6.92,low
O202508121597,8/12/2025,CUST_1779,R05,Standard,iDEAL,6,5.89,MEDIUM
O202510251598,10/25/2025,CUST_1051,R06,Standard,Visa,10,4.64,Urgent
O202306121599,6/12/2023,CUST_1794,R06,express,iDEAL,3,1.12,Medium
O202410221600,10/22/2024,CUST_1812,R06,Standard,iDEAL,9,10.34,Low
O202510121601,10/12/2025,CUST_1878,R01,Standard,visa,10,0.7,MEDIUM
O202311121602,11/12/2023,CUST_1537,R05,STANDARD,SEPA,10,15.12,low
O202508031603,8/3/2025,CUST_1716,R08,Standard,SEPA,6,12.34,low
O202312071604,12/7/2023,CUST_1037,R02,Standard,SEPA,6,0.21,MEDIUM
O202509041605,9/4/2025,CUST_1802,R01,express,PayPal,1,15.46,Urgent
O202410061606,10/6/2024,CUST_1306,R03,Express,Mastercard,1,3.36,High
O202212031607,12/3/2022,CUST_1788,R03,Standard,Visa,8,0.32,Medium
O202404191608,4/19/2024,CUST_1354,R07,Economy,SEPA,10,11.19,low
O202505131609,5/13/2025,CUST_1745,R04,express,visa,3,15.86,MEDIUM
O202408301610,8/30/2024,CUST_2014,R02,Economy,visa,8,15.09,low
O202411221611,11/22/2024,CUST_1836,R08,Overnight,Visa,1,8.66,Urgent
O202401011612,1/1/2024,CUST_1742,R05,Overnight,PayPal,1,5.27,High
O202405281613,5/28/2024,CUST_1780,R07,STANDARD,iDEAL,10,5.65,low
O202312121614,12/12/2023,CUST_1549,R04,Overnight,iDEAL,1,3.65,Low
O202503281615,3/28/2025,CUST_1328,R07,express,Mastercard,2,13.24,low
O202408031616,8/3/2024,CUST_1493,R03,Standard,visa,10,7.54,low
O202506221617,6/22/2025,CUST_1010,R05,Express,Mastercard,3,12.83,low
O202401221618,1/22/2024,CUST_1516,R05,Express,visa,3,9.52,Low
O202511011619,11/1/2025,CUST_1065,R06,Standard,visa,10,5.09,High
O202411091620,11/9/2024,CUST_1066,R03,STANDARD,PayPal,8,11.69,High
O202302131621,2/13/2023,CUST_1938,R04,Overnight,Mastercard,1,12.09,Medium
O202302021622,2/2/2023,CUST_1958,R08,Express,SEPA,2,13.47,low
O202408061623,8/6/2024,CUST_1553,R06,Economy,SEPA,,8.97,High
O202303101624,3/10/2023,CUST_1864,R03,Overnight,iDEAL,1,1.75,High
O202307301625,7/30/2023,CUST_1010,R05,Overnight,Visa,1,15.3,High
O202407311626,7/31/2024,CUST_1430,R06,Express,Visa,1,9.52,MEDIUM
O202402201627,2/20/2024,CUST_1459,R08,STANDARD,visa,7,12.72,MEDIUM
O202305251628,5/25/2023,CUST_1229,R03,Express,SEPA,2,4.38,Medium
O202501301629,1/30/2025,CUST_1734,R03,express,visa,2,6.92,MEDIUM
O202412181630,12/18/2024,CUST_1376,R06,Standard,SEPA,5,7.91,low
O202311301631,11/30/2023,CUST_2135,R06,Overnight,PayPal,1,1.28,MEDIUM
O202504021632,4/2/2025,CUST_1084,R02,STANDARD,Mastercard,7,7.6,Low
O202410051633,10/5/2024,CUST_1733,R06,Economy,Mastercard,11,14.73,Urgent
O202308051634,8/5/2023,CUST_1971,R03,STANDARD,visa,5,3.19,Urgent
O202403271635,3/27/2024,CUST_1790,R02,Express,visa,1,13.25,Low
O202503161636,3/16/2025,CUST_1342,R07,Overnight,Visa,1,6.77,low
O202404111637,4/11/2024,CUST_2077,R02,STANDARD,visa,10,2.55,low
O202303021638,3/2/2023,CUST_1869,R04,Standard,iDEAL,8,12.6,Medium
O202409191639,9/19/2024,CUST_1152,R07,Economy,Bancontact,4,0.52,Low
O202308201640,8/20/2023,CUST_1257,R07,express,Mastercard,3,15.11,Medium
O202405281641,5/28/2024,CUST_1470,R01,Overnight,iDEAL,1,14.93,MEDIUM
O202406201642,6/20/2024,CUST_1312,R01,Express,PayPal,3,6.39,Low
O202302031643,2/3/2023,CUST_1297,R03,Economy,Mastercard,5,2.11,Low
O202411291644,11/29/2024,CUST_1905,R07,express,Mastercard,3,1.76,Low
O202406221645,6/22/2024,CUST_2210,R01,Economy,PayPal,14,14.28,low
O202312211646,12/21/2023,CUST_1613,R04,express,iDEAL,2,12.69,High
O202309181647,9/18/2023,CUST_2199,R08,express,Visa,3,5.12,Urgent
O202308291648,8/29/2023,CUST_2198,R02,Economy,Bancontact,13,14.41,Low
O202303121649,3/12/2023,CUST_1926,R04,Express,iDEAL,1,2.25,low
O202304201650,4/20/2023,CUST_1110,R08,Express,visa,3,1.56,low
O202403191651,3/19/2024,CUST_1814,R02,Overnight,Bancontact,1,7.35,Urgent
O202306221652,6/22/2023,CUST_1056,R06,Express,iDEAL,3,7.77,Urgent
O202406211653,6/21/2024,CUST_1710,R02,Overnight,visa,1,4.06,Low
O202302131654,2/13/2023,CUST_1022,R03,Standard,Mastercard,10,12.87,Medium
O202508091655,8/9/2025,CUST_2137,R01,Express,SEPA,2,14.04,Medium
O202408091656,8/9/2024,CUST_2031,R07,express,visa,2,10.34,High
O202405111657,5/11/2024,CUST_1018,R04,Overnight,Bancontact,1,7.32,Low
O202407021658,7/2/2024,CUST_1141,R03,Express,visa,2,1.54,High
O202403131659,3/13/2024,CUST_2126,R03,express,Mastercard,1,11.97,High
O202403141660,3/14/2024,CUST_1501,R05,express,Visa,1,2.55,High
O202305211661,5/21/2023,CUST_1482,R03,Overnight,visa,1,0.5,low
O202312091662,12/9/2023,CUST_1158,R07,STANDARD,Visa,10,6.56,Urgent
O202211191663,11/19/2022,CUST_1487,R02,Economy,SEPA,11,11.78,low
O202211261664,11/26/2022,CUST_1955,R05,Economy,Bancontact,10,0.74,High
O202410251665,10/25/2024,CUST_1266,R02,Overnight,SEPA,1,12.45,Urgent
O202211191666,11/19/2022,CUST_1936,R02,express,Mastercard,2,13.9,High
O202510271667,10/27/2025,CUST_1657,R02,Express,Mastercard,,5.92,High
O202304141668,4/14/2023,CUST_1543,R05,Overnight,PayPal,1,6.7,Urgent
O202308181669,8/18/2023,CUST_1810,R06,Overnight,Bancontact,1,9.57,Urgent
O202503261670,3/26/2025,CUST_2021,R02,Express,Bancontact,2,12.93,MEDIUM
O202508231671,8/23/2025,CUST_2025,R07,Express,visa,2,5.65,High
O202308031672,8/3/2023,CUST_1823,R07,express,iDEAL,1,5.94,Urgent
O202312301673,12/30/2023,CUST_1940,R02,Express,iDEAL,3,4.57,High
O202310061674,10/6/2023,CUST_1287,R04,Economy,SEPA,8,15.33,Low
O202407011675,7/1/2024,CUST_1801,R07,Express,Bancontact,2,3.48,Low
O202306151676,6/15/2023,CUST_1147,R08,express,visa,1,2.78,MEDIUM
O202305291677,5/29/2023,CUST_1768,R03,Overnight,iDEAL,1,9.59,low
O202503131678,3/13/2025,CUST_1425,R07,Overnight,Bancontact,1,3.99,Low
O202412121679,12/12/2024,CUST_2104,R07,STANDARD,iDEAL,8,3.45,low
O202402171680,2/17/2024,CUST_1007,R01,Overnight,iDEAL,1,10.89,MEDIUM
O202402101681,2/10/2024,CUST_1823,R04,Economy,visa,5,9.2,Medium
O202308241682,8/24/2023,CUST_2217,R02,Economy,SEPA,6,0.92,Low
O202401311683,1/31/2024,CUST_1574,R02,Standard,PayPal,5,14.94,Medium
O202305121684,5/12/2023,CUST_1168,R08,Express,Mastercard,3,7.65,low
O202311301685,11/30/2023,CUST_1042,R02,STANDARD,Visa,8,12.32,Urgent
O202302181686,2/18/2023,CUST_1984,R06,Economy,Bancontact,12,12.6,MEDIUM
O202510021687,10/2/2025,CUST_1517,R08,Overnight,iDEAL,1,9.96,High
O202408081688,8/8/2024,CUST_1331,R03,Standard,Bancontact,5,8.71,Urgent
O202409181689,9/18/2024,CUST_1856,R06,STANDARD,SEPA,5,8.53,High
O202211201690,11/20/2022,CUST_1887,R02,express,Mastercard,3,13.62,MEDIUM
O202408031691,8/3/2024,CUST_1833,R04,Standard,Bancontact,6,2.68,Urgent
O202411201692,11/20/2024,CUST_1722,R08,Express,SEPA,2,9.52,low
O202502181693,2/18/2025,CUST_1447,R08,STANDARD,iDEAL,5,13.38,Medium
O202510121694,10/12/2025,CUST_2209,R01,express,iDEAL,1,1.82,Medium
O202211271695,11/27/2022,CUST_2024,R02,express,Bancontact,2,10.9,Medium
O202306241696,6/24/2023,CUST_1797,R04,Economy,Mastercard,10,12.8,Medium
O202304071697,4/7/2023,CUST_1963,R06,Overnight,iDEAL,1,13.52,Low
O202302241698,2/24/2023,CUST_1497,R08,Economy,Mastercard,13,4.72,low
O202409121699,9/12/2024,CUST_2032,R04,Overnight,SEPA,1,15.43,Medium
O202307121700,7/12/2023,CUST_1314,R08,Overnight,SEPA,1,10.08,Medium
O202408211701,8/21/2024,CUST_1701,R02,express,visa,2,9.57,MEDIUM
O202311131702,11/13/2023,CUST_1661,R02,Economy,SEPA,8,13.84,Medium
O202306061703,6/6/2023,CUST_1374,R04,express,visa,1,8.64,Medium
O202404181704,4/18/2024,CUST_1734,R05,Standard,visa,6,8.85,Low
O202402221705,2/22/2024,CUST_1193,R06,express,Mastercard,1,0.14,Urgent
O202501281706,1/28/2025,CUST_2068,R06,STANDARD,Visa,10,11.1,Low
O202411121707,11/12/2024,CUST_2187,R08,Express,SEPA,2,0.51,MEDIUM
O202310271708,10/27/2023,CUST_1221,R08,express,SEPA,1,15.08,High
O202503071709,3/7/2025,CUST_1821,R02,Standard,Mastercard,6,7.5,Urgent
O202505161710,5/16/2025,CUST_1059,R08,Economy,Mastercard,5,3.61,Low
O202211231711,11/23/2022,CUST_1370,R05,Express,SEPA,1,11.72,Low
O202305121712,5/12/2023,CUST_2076,R04,Standard,Bancontact,10,2.95,Medium
O202504071713,4/7/2025,CUST_1641,R05,Standard,Visa,9,12.61,Low
O202405031714,5/3/2024,CUST_1345,R05,STANDARD,visa,7,15.71,High
O202309191715,9/19/2023,CUST_1573,R04,Overnight,Visa,1,4.91,Urgent
O202410191716,10/19/2024,CUST_1187,R02,Economy,SEPA,12,1.04,Low
O202503031717,3/3/2025,CUST_1562,R01,STANDARD,visa,9,4.93,Low
O202311301718,11/30/2023,CUST_2105,R02,Express,Bancontact,1,13.25,Medium
O202407071719,7/7/2024,CUST_1666,R02,Economy,SEPA,13,14.5,Medium
O202412291720,12/29/2024,CUST_1156,R02,Standard,SEPA,6,5.1,Low
O202311071721,11/7/2023,CUST_2184,R03,Standard,SEPA,6,6.1,Urgent
O202504051722,4/5/2025,CUST_2195,R07,STANDARD,Mastercard,6,3.73,low
O202412251723,12/25/2024,CUST_1192,R05,Standard,visa,5,8.64,Medium
O202212041724,12/4/2022,CUST_1473,R05,Express,PayPal,3,2.37,High
O202412151725,12/15/2024,CUST_1870,R03,STANDARD,SEPA,6,3.05,Low
O202509251726,9/25/2025,CUST_2104,R04,Express,PayPal,1,1.64,MEDIUM
O202510141727,10/14/2025,CUST_1781,R07,STANDARD,PayPal,10,6.93,Low
O202406121728,6/12/2024,CUST_1360,R05,Express,SEPA,3,15.05,Medium
O202409061729,9/6/2024,CUST_1704,R01,express,PayPal,1,13.28,low
O202410121730,10/12/2024,CUST_1335,R06,STANDARD,PayPal,8,13.81,Medium
O202503241731,3/24/2025,CUST_1865,R05,Overnight,Mastercard,1,1.53,Urgent
O202502071732,2/7/2025,CUST_1673,R01,Overnight,Bancontact,1,8.76,Medium
O202211101733,11/10/2022,CUST_1078,R06,Overnight,Mastercard,1,15.15,Medium
O202405161734,5/16/2024,CUST_1584,R07,Economy,Bancontact,12,6.85,low
O202404121735,4/12/2024,CUST_1936,R01,express,SEPA,1,13.61,MEDIUM
O202212161736,12/16/2022,CUST_1888,R01,Standard,visa,7,14.49,High
O202212241737,12/24/2022,CUST_1441,R05,Economy,Bancontact,5,7.66,Low
O202503071738,3/7/2025,CUST_1886,R06,Standard,SEPA,7,11.61,Urgent
O202212111739,12/11/2022,CUST_1197,R07,express,SEPA,2,14.14,MEDIUM
O202311061740,11/6/2023,CUST_1419,R05,Economy,Mastercard,9,10.2,Urgent
O202509251741,9/25/2025,CUST_1672,R01,Overnight,PayPal,1,0.27,Low
O202502151742,2/15/2025,CUST_1837,R04,express,PayPal,2,13.16,MEDIUM
O202404251743,4/25/2024,CUST_1365,R07,Standard,Bancontact,10,2.68,Low
O202505011744,5/1/2025,CUST_1255,R05,Standard,visa,6,15.64,MEDIUM
O202403071745,3/7/2024,CUST_2104,R06,Economy,Bancontact,10,12.05,Low
O202509191746,9/19/2025,CUST_1147,R07,Express,iDEAL,3,3.9,MEDIUM
O202502111747,2/11/2025,CUST_2146,R01,Economy,Bancontact,7,5.6,High
O202304231748,4/23/2023,CUST_1045,R02,Express,Bancontact,3,9.59,High
O202401011749,1/1/2024,CUST_1004,R05,Economy,iDEAL,9,13.85,MEDIUM
O202507301750,7/30/2025,CUST_1942,R06,STANDARD,Bancontact,8,3.45,Low
O202502271751,2/27/2025,CUST_1301,R01,Express,SEPA,2,4.85,Low
O202401071752,1/7/2024,CUST_2219,R05,express,iDEAL,3,11.78,Medium
O202402201753,2/20/2024,CUST_1215,R02,Economy,Mastercard,7,7.01,Urgent
O202305011754,5/1/2023,CUST_1977,R01,express,Mastercard,1,4.81,Low
O202506021755,6/2/2025,CUST_1946,R07,Express,SEPA,2,6.19,Urgent
O202504291756,4/29/2025,CUST_2103,R06,Economy,Visa,12,14.51,low
O202507281757,7/28/2025,CUST_2016,R05,express,visa,2,10.91,MEDIUM
O202403051758,3/5/2024,CUST_1585,R06,Express,iDEAL,2,7.12,Urgent
O202404031759,4/3/2024,CUST_1057,R04,express,Bancontact,2,7.58,High
O202404271760,4/27/2024,CUST_1308,R01,express,Bancontact,2,4.91,Urgent
O202410191761,10/19/2024,CUST_1410,R05,Standard,Visa,7,12.23,MEDIUM
O202312311762,12/31/2023,CUST_1122,R01,Standard,SEPA,10,13.58,MEDIUM
