order_detail_id,order_id,product_id,quantity,discount,tax_rate,total_price,profit,unit_price,cost_price,is_loss_sale
OD0000937,O202405260446,P156,3,0.18,0.21,4130.0,695.44,1387.49,905.93,False
OD0000938,O202405260446,P133,5,0.24,0.21,2936.28,471.13,638.6,391.11,False
OD0000939,O202405260446,P108,4,0.15,0.21,467.47,48.5,113.63,84.46,False
OD0000940,O202406120447,P133,1,0.24,0.21,587.26,94.23,638.6,391.11,False
OD0000941,O202406120447,P149,5,0.07,0.21,2161.48,705.49,384.16,216.17,False
OD0000942,O202406120447,P101,1,0.07,0.21,1254.61,384.78,1114.91,652.09,False
OD0000943,O202503260448,P152,1,0.21,0.21,1198.26,254.44,1253.54,735.86,False
OD0000944,O202503260448,P102,2,0.06,0.21,130.46,27.53,57.35,40.145,False
OD0000945,O202412020449,P115,5,0.28,0.21,1748.85,-109.32,401.48,310.93,True
OD0000946,O202412020449,P124,3,0.25,0.21,548.01,37.76,201.29,138.38,False
OD0000947,O202412020449,P148,2,0.0,0.21,1006.21,225.02,415.79,303.28,False
OD0000948,O202408290450,P151,1,0.08,0.21,720.52,142.4,647.25,453.075,False
OD0000949,O202408290450,P158,5,0.29,0.21,1996.25,239.59,464.73,282.04,False
OD0000950,O202503210451,P140,5,0.11,0.21,6884.08,1214.57,1278.5,894.9499999999999,False
OD0000951,O202412240452,P137,4,0.21,0.21,5492.22,580.62,1436.4,989.6,False
OD0000952,O202412240452,P109,4,0.19,0.21,1662.92,286.39,424.17,271.98,False
OD0000953,O202412240452,P134,2,0.21,0.21,163.21,5.28,85.37,64.8,False
OD0000954,O202504220453,P114,5,0.0,0.21,8035.49,2751.2,1328.18,777.94,False
OD0000955,O202504220453,P112,1,0.13,0.21,369.78,59.72,351.27,245.889,False
OD0000956,O202310100454,P127,2,0.23,0.21,957.3,166.94,513.74,312.11,False
OD0000957,O202310100454,P155,4,0.27,0.21,4587.01,-117.84,1298.26,977.19,True
OD0000958,O202306050455,P131,1,0.11,0.21,670.41,203.23,622.54,350.83,False
OD0000959,O202306050455,P135,4,0.25,0.21,2662.97,292.68,733.6,477.03,False
OD0000960,O202211150456,P105,1,0.02,0.21,286.56,83.58,241.66,153.25,False
OD0000961,O202502280457,P111,4,0.05,0.21,1723.15,498.45,374.76,231.41,False
OD0000962,O202310050458,P101,1,0.22,0.21,1052.25,217.54,1114.91,652.09,False
OD0000963,O202310050458,P109,3,0.05,0.21,1462.75,392.94,424.17,271.98,False
OD0000964,O202410170459,P142,4,0.28,0.21,3448.14,359.82,989.48,622.47,False
OD0000965,O202404280460,P154,3,0.21,0.21,467.87,9.3,163.15,125.79,False
OD0000966,O202404280460,P111,4,0.22,0.21,1414.79,243.61,374.76,231.41,False
OD0000967,O202305040461,P116,1,0.21,0.21,735.27,69.23,769.19,538.433,False
OD0000968,O202305040461,P115,3,0.0,0.21,1457.37,271.65,401.48,310.93,False
OD0000969,O202311080462,P115,5,0.14,0.21,2088.9,171.71,401.48,310.93,False
OD0000970,O202311080462,P151,5,0.14,0.21,3367.64,517.8,647.25,453.075,False
OD0000971,O202311080462,P130,1,0.15,0.21,1212.68,297.6,1179.08,704.62,False
OD0000972,O202311080462,P102,3,0.28,0.21,149.89,3.44,57.35,40.145,False
OD0000973,O202504260463,P159,3,0.13,0.21,1342.54,216.81,425.11,297.577,False
OD0000974,O202504260463,P158,1,0.24,0.21,427.37,71.15,464.73,282.04,False
OD0000975,O202504260463,P145,5,0.23,0.21,1887.34,-0.46,405.14,312.05,True
OD0000976,O202504260463,P132,1,0.09,0.21,567.67,153.55,515.55,315.6,False
OD0000977,O202401130464,P140,2,0.23,0.21,2382.36,178.99,1278.5,894.9499999999999,False
OD0000978,O202401130464,P131,2,0.01,0.21,1491.48,530.97,622.54,350.83,False
OD0000979,O202401130464,P153,5,0.0,0.21,8164.35,1584.45,1349.48,1032.59,False
OD0000980,O202304040465,P105,1,0.01,0.21,289.48,85.99,241.66,153.25,False
OD0000981,O202304040465,P145,4,0.29,0.21,1392.22,-97.6,405.14,312.05,True
OD0000982,O202411140466,P154,2,0.06,0.21,371.13,55.14,163.15,125.79,False
OD0000983,O202411140466,P105,5,0.2,0.21,1169.63,200.39,241.66,153.25,False
OD0000984,O202411140466,P159,2,0.02,0.21,1008.19,238.06,425.11,297.577,False
OD0000985,O202507290467,P140,2,0.2,0.21,2475.18,255.7,1278.5,894.9499999999999,False
OD0000986,O202507290467,P111,4,0.08,0.21,1668.73,453.48,374.76,231.41,False
OD0000987,O202409120468,P143,3,0.09,0.21,1340.35,241.77,405.76,288.65,False
OD0000988,O202409120468,P131,2,0.27,0.21,1099.78,207.25,622.54,350.83,False
OD0000989,O202505040469,P119,3,0.24,0.21,3186.99,473.49,1155.21,720.13,False
OD0000990,O202505040469,P130,1,0.01,0.21,1412.42,462.67,1179.08,704.62,False
OD0000991,O202505040469,P136,4,0.23,0.21,5508.62,141.78,1478.11,1102.7,False
OD0000992,O202409090470,P101,4,0.0,0.21,5396.16,1851.28,1114.91,652.09,False
OD0000993,O202308110471,P135,2,0.11,0.21,1580.03,351.75,733.6,477.03,False
OD0000994,O202308110471,P109,3,0.18,0.21,1262.58,227.52,424.17,271.98,False
OD0000995,O202308030472,P159,1,0.16,0.21,432.08,59.52,425.11,297.577,False
OD0000996,O202308030472,P150,4,0.18,0.21,2012.14,50.81,506.99,403.03,False
OD0000997,O202308030472,P105,2,0.28,0.21,421.07,41.49,241.66,153.25,False
OD0000998,O202308030472,P114,3,0.29,0.21,3423.12,495.2,1328.18,777.94,False
OD0000999,O202404270473,P128,4,0.0,0.21,1699.42,330.2,351.12,268.57,False
OD0001000,O202504160474,P111,2,0.23,0.21,698.33,114.31,374.76,231.41,False
OD0001001,O202504160474,P139,2,0.13,0.21,178.33,15.28,84.7,66.05,False
OD0001002,O202504160474,P150,5,0.09,0.21,2791.23,291.65,506.99,403.03,False
OD0001003,O202504160474,P112,5,0.27,0.21,1551.38,52.69,351.27,245.889,False
OD0001004,O202510310475,P147,1,0.11,0.21,1505.85,168.45,1398.32,1076.05,False
OD0001005,O202304170476,P117,2,0.17,0.21,498.86,65.02,248.36,173.63,False
OD0001006,O202305110477,P149,1,0.14,0.21,399.76,114.21,384.16,216.17,False
OD0001007,O202410140478,P128,4,0.01,0.21,1682.43,316.16,351.12,268.57,False
OD0001008,O202410140478,P132,2,0.08,0.21,1147.82,317.41,515.55,315.6,False
OD0001009,O202509130479,P131,3,0.0,0.21,2259.82,815.13,622.54,350.83,False
OD0001010,O202304190480,P144,5,0.08,0.21,3856.35,419.06,692.84,553.6,False
OD0001011,O202304190480,P148,1,0.22,0.21,392.42,21.04,415.79,303.28,False
OD0001012,O202304190480,P140,1,0.24,0.21,1175.71,76.71,1278.5,894.9499999999999,False
OD0001013,O202309070481,P110,1,0.29,0.21,350.33,-0.82,407.79,290.35,True
OD0001014,O202506130482,P123,2,0.1,0.21,2871.1,866.31,1318.23,753.25,False
OD0001015,O202506130482,P117,1,0.12,0.21,264.45,44.93,248.36,173.63,False
OD0001016,O202506130482,P144,3,0.27,0.21,1835.96,-143.48,692.84,553.6,True
OD0001017,O202502020483,P104,1,0.0,0.21,513.64,110.5,424.5,314.0,False
OD0001018,O202502020483,P156,2,0.21,0.21,2652.6,380.37,1387.49,905.93,False
OD0001019,O202410030484,P111,2,0.27,0.21,662.05,84.33,374.76,231.41,False
OD0001020,O202410030484,P147,3,0.0,0.21,5075.9,966.81,1398.32,1076.05,False
OD0001021,O202311300485,P116,1,0.27,0.21,679.43,23.08,769.19,538.433,False
OD0001022,O202311300485,P112,4,0.08,0.21,1564.14,309.12,351.27,245.889,False
OD0001023,O202407100486,P150,5,0.28,0.21,2208.45,-189.99,506.99,403.03,True
OD0001024,O202501170487,P101,4,0.16,0.21,4532.78,1137.74,1114.91,652.09,False
OD0001025,O202309040488,P131,4,0.0,0.21,3013.09,1086.84,622.54,350.83,False
OD0001026,O202309040488,P129,4,0.17,0.21,4044.4,994.36,1006.77,587.03,False
OD0001027,O202309040488,P121,1,0.16,0.21,311.39,76.47,306.37,180.88,False
OD0001028,O202412190489,P149,4,0.09,0.21,1691.99,533.66,384.16,216.17,False
OD0001029,O202508130490,P155,1,0.14,0.21,1350.97,139.31,1298.26,977.19,False
OD0001030,O202508130490,P140,1,0.08,0.21,1423.23,281.27,1278.5,894.9499999999999,False
OD0001031,O202408300491,P126,1,0.2,0.21,947.0,117.99,978.31,664.66,False
OD0001032,O202309160492,P144,2,0.27,0.21,1223.97,-95.65,692.84,553.6,True
OD0001033,O202402160493,P102,3,0.08,0.21,191.53,37.85,57.35,40.145,False
OD0001034,O202402160493,P120,1,0.08,0.21,1623.17,354.44,1458.11,987.02,False
OD0001035,O202304240494,P115,3,0.01,0.21,1442.8,259.61,401.48,310.93,False
OD0001036,O202510230495,P115,3,0.02,0.21,1428.22,247.56,401.48,310.93,False
OD0001037,O202510230495,P120,5,0.06,0.21,8292.27,1918.02,1458.11,987.02,False
OD0001038,O202510230495,P160,5,0.11,0.21,5505.54,1314.99,1022.48,647.01,False
OD0001039,O202211160496,P131,1,0.24,0.21,572.49,122.3,622.54,350.83,False
OD0001040,O202211160496,P122,1,0.18,0.21,732.26,132.3,738.02,472.88,False
OD0001041,O202211160496,P111,4,0.02,0.21,1777.56,543.42,374.76,231.41,False
OD0001042,O202211160496,P135,3,0.06,0.21,2503.19,637.66,733.6,477.03,False
OD0001043,O202508130497,P117,4,0.29,0.21,853.46,10.82,248.36,173.63,False
OD0001044,O202508130497,P112,4,0.16,0.21,1428.12,196.71,351.27,245.889,False
OD0001045,O202508130497,P146,5,0.11,0.21,3569.33,876.26,662.89,414.72,False
OD0001046,O202411290498,P113,4,0.2,0.21,1255.92,40.11,324.36,249.46,False
OD0001047,O202411290498,P160,5,0.13,0.21,5381.82,1212.74,1022.48,647.01,False
OD0001048,O202411290498,P141,1,0.1,0.21,1538.74,290.04,1412.98,981.64,False
OD0001049,O202403290499,P149,5,0.09,0.21,2114.99,667.08,384.16,216.17,False
OD0001050,O202403290499,P131,2,0.03,0.21,1461.35,506.07,622.54,350.83,False
OD0001051,O202303020500,P149,3,0.14,0.21,1199.27,342.62,384.16,216.17,False
OD0001052,O202303020500,P160,4,0.0,0.21,4948.8,1501.88,1022.48,647.01,False
OD0001053,O202303020500,P150,3,0.17,0.21,1527.51,53.32,506.99,403.03,False
OD0001054,O202303020500,P113,3,0.11,0.21,1047.91,117.66,324.36,249.46,False
OD0001055,O202402140501,P147,2,0.26,0.21,2504.11,-82.59,1398.32,1076.05,True
OD0001056,O202402140501,P120,1,0.02,0.21,1729.03,441.93,1458.11,987.02,False
OD0001057,O202402140501,P128,3,0.14,0.21,1096.13,100.18,351.12,268.57,False
OD0001058,O202211270502,P123,4,0.12,0.21,5614.61,1627.17,1318.23,753.25,False
OD0001059,O202211270502,P137,5,0.0,0.21,8690.22,2234.0,1436.4,989.6,False
OD0001060,O202211270502,P124,2,0.24,0.21,370.21,29.2,201.29,138.38,False
OD0001061,O202211270502,P103,5,0.12,0.21,4505.43,654.45,846.25,613.81,False
OD0001062,O202306100503,P149,3,0.28,0.21,1004.04,181.28,384.16,216.17,False
OD0001063,O202306100503,P144,4,0.17,0.21,2783.28,85.83,692.84,553.6,False
OD0001064,O202403190504,P132,3,0.25,0.21,1403.58,213.19,515.55,315.6,False
OD0001065,O202411090505,P147,2,0.03,0.21,3282.42,560.64,1398.32,1076.05,False
OD0001066,O202411090505,P142,2,0.09,0.21,2179.03,555.91,989.48,622.47,False
OD0001067,O202312080506,P111,5,0.29,0.21,1609.78,173.35,374.76,231.41,False
OD0001068,O202312080506,P101,4,0.1,0.21,4856.55,1405.32,1114.91,652.09,False
OD0001069,O202410280507,P159,1,0.0,0.21,514.38,127.53,425.11,297.577,False
OD0001070,O202410280507,P102,1,0.16,0.21,58.29,8.03,57.35,40.145,False
OD0001071,O202211120508,P103,1,0.05,0.21,972.76,190.13,846.25,613.81,False
OD0001072,O202404040509,P106,4,0.15,0.21,5236.18,500.02,1272.77,956.85,False
OD0001073,O202404040509,P126,3,0.19,0.21,2876.52,383.31,978.31,664.66,False
OD0001074,O202403070510,P126,2,0.21,0.21,1870.33,216.41,978.31,664.66,False
OD0001075,O202403070510,P123,1,0.0,0.21,1595.06,564.98,1318.23,753.25,False
OD0001076,O202403070510,P149,3,0.05,0.21,1324.78,446.35,384.16,216.17,False
OD0001077,O202305250511,P109,5,0.0,0.21,2566.23,760.95,424.17,271.98,False
OD0001078,O202505040512,P130,3,0.29,0.21,3038.84,397.58,1179.08,704.62,False
OD0001079,O202505040512,P131,1,0.14,0.21,647.82,184.55,622.54,350.83,False
OD0001080,O202404210513,P108,4,0.04,0.21,527.97,98.5,113.63,84.46,False
OD0001081,O202404210513,P113,2,0.03,0.21,761.4,130.34,324.36,249.46,False
OD0001082,O202405060514,P131,1,0.0,0.21,753.27,271.71,622.54,350.83,False
OD0001083,O202405060514,P159,3,0.01,0.21,1527.72,369.85,425.11,297.577,False
OD0001084,O202405060514,P115,3,0.27,0.21,1063.88,-53.55,401.48,310.93,True
OD0001085,O202310190515,P148,3,0.0,0.21,1509.32,337.53,415.79,303.28,False
OD0001086,O202508140516,P113,1,0.29,0.21,278.66,-19.16,324.36,249.46,True
OD0001087,O202508140516,P155,3,0.07,0.21,4382.8,690.58,1298.26,977.19,False
OD0001088,O202508140516,P125,2,0.0,0.21,3501.5,755.82,1446.9,1068.99,False
OD0001089,O202307050517,P102,2,0.03,0.21,134.62,30.97,57.35,40.145,False
OD0001090,O202305230518,P118,5,0.12,0.21,4250.58,458.27,798.38,610.92,False
OD0001091,O202402210519,P136,2,0.06,0.21,3362.4,573.45,1478.11,1102.7,False
OD0001092,O202402210519,P144,2,0.04,0.21,1609.61,223.05,692.84,553.6,False
OD0001093,O202406150520,P152,5,0.19,0.21,6142.97,1397.54,1253.54,735.86,False
OD0001094,O202310050521,P114,3,0.11,0.21,4290.95,1212.42,1328.18,777.94,False
OD0001095,O202310050521,P102,1,0.0,0.21,69.39,17.2,57.35,40.145,False
OD0001096,O202310050521,P143,5,0.17,0.21,2037.52,240.65,405.76,288.65,False
OD0001097,O202310050521,P160,5,0.1,0.21,5567.4,1366.11,1022.48,647.01,False
OD0001098,O202310180522,P122,5,0.28,0.21,3214.82,292.47,738.02,472.88,False
OD0001099,O202310180522,P137,4,0.17,0.21,5770.31,810.45,1436.4,989.6,False
OD0001101,O202404150523,P137,1,0.04,0.21,1668.52,389.34,1436.4,989.6,False
OD0001102,O202404150523,P101,2,0.0,0.21,2698.08,925.64,1114.91,652.09,False
OD0001103,O202508300524,P143,4,0.0,0.21,1963.88,468.44,405.76,288.65,False
OD0001104,O202508300524,P116,4,0.0,0.21,3722.88,923.03,769.19,538.433,False
OD0001105,O202511050525,P109,1,0.0,0.21,513.25,152.19,424.17,271.98,False
OD0001106,O202501260526,P101,1,0.16,0.21,1133.19,284.43,1114.91,652.09,False
OD0001107,O202501260526,P123,2,0.0,0.21,3190.12,1129.96,1318.23,753.25,False
OD0001108,O202501260526,P134,3,0.09,0.21,282.0,38.66,85.37,64.8,False
OD0001109,O202510040527,P122,4,0.16,0.21,3000.49,588.23,738.02,472.88,False
OD0001110,O202510040527,P112,2,0.29,0.21,603.55,7.03,351.27,245.889,False
OD0001111,O202310200528,P152,3,0.03,0.21,4413.84,1440.22,1253.54,735.86,False
OD0001112,O202310200528,P123,4,0.18,0.21,5231.79,1310.79,1318.23,753.25,False
OD0001113,O202305110529,P156,4,0.25,0.21,5036.59,538.75,1387.49,905.93,False
OD0001114,O202304220530,P125,3,0.19,0.21,4254.32,309.0,1446.9,1068.99,False
OD0001115,O202503170531,P149,5,0.3,0.21,1626.92,263.71,384.16,216.17,False
OD0001116,O202302110532,P136,5,0.2,0.21,7154.05,398.94,1478.11,1102.7,False
OD0001117,O202503170533,P124,2,0.0,0.21,487.12,125.82,201.29,138.38,False
OD0001118,O202503170533,P102,1,0.06,0.21,65.23,13.76,57.35,40.145,False
OD0001119,O202507260534,P129,4,0.0,0.21,4872.77,1678.96,1006.77,587.03,False
OD0001120,O202501240535,P124,3,0.05,0.21,694.15,158.54,201.29,138.38,False
OD0001121,O202501240535,P120,2,0.05,0.21,3352.19,796.37,1458.11,987.02,False
OD0001122,O202501240535,P149,2,0.1,0.21,836.7,259.15,384.16,216.17,False
OD0001123,O202412100536,P120,5,0.07,0.21,8204.06,1845.11,1458.11,987.02,False
OD0001124,O202412100536,P148,2,0.07,0.21,935.78,-250.22,415.79,303.28,True
OD0001125,O202412100536,P117,4,0.14,0.21,1033.77,159.84,248.36,173.63,False
OD0001126,O202408010537,P116,5,0.0,0.21,4653.6,1153.79,769.19,538.433,False
OD0001127,O202408010537,P139,3,0.27,0.21,224.45,-12.66,84.7,66.05,True
OD0001128,O202408010537,P121,2,0.0,0.21,741.42,250.98,306.37,180.88,False
OD0001129,O202408010537,P107,1,0.04,0.21,147.99,32.21,127.4,90.09,False
OD0001130,O202309240538,P118,2,0.11,0.21,1719.55,199.28,798.38,610.92,False
OD0001131,O202401290539,P153,5,0.24,0.21,6204.91,-34.93,1349.48,1032.59,True
OD0001132,O202401290539,P103,5,0.21,0.21,4044.65,273.64,846.25,613.81,False
OD0001133,O202308090540,P131,4,0.2,0.21,2410.47,588.81,622.54,350.83,False
OD0001134,O202308090540,P121,5,0.05,0.21,1760.86,550.86,306.37,180.88,False
OD0001135,O202212160541,P129,4,0.14,0.21,4190.58,1115.17,1006.77,587.03,False
OD0001136,O202212160541,P128,3,0.04,0.21,1223.58,205.52,351.12,268.57,False
OD0001137,O202212160541,P132,3,0.0,0.21,1871.45,599.85,515.55,315.6,False
OD0001138,O202403230542,P124,2,0.25,0.21,365.34,25.18,201.29,138.38,False
OD0001139,O202502120543,P155,2,0.05,0.21,2984.7,512.31,1298.26,977.19,False
OD0001140,O202305130544,P158,3,0.15,0.21,1433.92,338.94,464.73,282.04,False
OD0001141,O202508110545,P136,4,0.0,0.21,7154.05,1501.64,1478.11,1102.7,False
OD0001142,O202406150546,P147,2,0.14,0.21,2910.18,253.01,1398.32,1076.05,False
OD0001143,O202406150546,P140,2,0.0,0.21,3093.97,767.1,1278.5,894.9499999999999,False
OD0001144,O202406150546,P117,1,0.07,0.21,279.48,57.34,248.36,173.63,False
OD0001145,O202507190547,P125,2,0.3,0.21,2451.05,-112.32,1446.9,1068.99,True
OD0001146,O202507190547,P122,3,0.22,0.21,2089.63,308.33,738.02,472.88,False
OD0001147,O202507190547,P120,4,0.2,0.21,5645.8,717.87,1458.11,987.02,False
OD0001148,O202507190547,P156,4,0.16,0.21,5640.98,1038.25,1387.49,905.93,False
OD0001149,O202301250548,P152,4,0.09,0.21,5521.09,1619.45,1253.54,735.86,False
OD0001150,O202301250548,P151,4,0.27,0.21,2286.86,77.67,647.25,453.075,False
OD0001151,O202405080549,P105,3,0.26,0.21,649.15,76.74,241.66,153.25,False
OD0001152,O202405080549,P115,1,0.21,0.21,383.77,6.24,401.48,310.93,False
OD0001153,O202412110550,P134,1,0.2,0.21,82.64,3.5,85.37,64.8,False
OD0001154,O202412110550,P157,3,0.04,0.21,596.08,100.25,171.05,130.79,False
OD0001155,O202412110550,P155,2,0.14,0.21,2701.94,278.63,1298.26,977.19,False
OD0001156,O202412110550,P102,4,0.1,0.21,249.82,45.88,57.35,40.145,False
OD0001157,O202501190551,P160,3,0.11,0.21,3303.33,788.99,1022.48,647.01,False
OD0001158,O202409010552,P160,3,0.19,0.21,3006.4,543.6,1022.48,647.01,False
OD0001159,O202308040553,P151,5,0.27,0.21,2858.58,97.09,647.25,453.075,False
OD0001160,O202308040553,P106,3,0.18,0.21,3788.53,260.46,1272.77,956.85,False
OD0001161,O202301310554,P133,4,0.18,0.21,2534.48,530.17,638.6,391.11,False
OD0001162,O202501170555,P147,2,0.15,0.21,2876.34,225.04,1398.32,1076.05,False
OD0001163,O202501170555,P123,4,0.26,0.21,4721.37,888.96,1318.23,753.25,False
OD0001164,O202501170555,P125,1,0.26,0.21,1295.55,1.72,1446.9,1068.99,False
OD0001165,O202305240556,P140,4,0.0,0.21,6187.94,1534.2,1278.5,894.9499999999999,False
OD0001166,O202302090557,P122,2,0.26,0.21,1321.65,146.51,738.02,472.88,False
OD0001167,O202406230558,P150,1,0.27,0.21,447.82,-32.93,506.99,403.03,True
OD0001168,O202406230558,P106,5,0.21,0.21,6083.2,243.19,1272.77,956.85,False
OD0001169,O202406230558,P112,4,0.01,0.21,1683.15,407.47,351.27,245.889,False
OD0001170,O202504090559,P131,2,0.0,0.21,1506.55,543.42,622.54,350.83,False
OD0001171,O202504090559,P124,5,0.04,0.21,1169.09,274.29,201.29,138.38,False
OD0001172,O202504090559,P152,1,0.06,0.21,1425.78,442.47,1253.54,735.86,False
OD0001173,O202407290560,P149,1,0.21,0.21,367.22,87.32,384.16,216.17,False
OD0001174,O202407290560,P114,1,0.23,0.21,1237.47,244.76,1328.18,777.94,False
OD0001175,O202505110561,P142,3,0.12,0.21,3160.79,744.82,989.48,622.47,False
OD0001176,O202403110562,P105,5,0.23,0.21,1125.77,164.14,241.66,153.25,False
OD0001177,O202409200563,P142,1,0.15,0.21,1017.68,218.59,989.48,622.47,False
OD0001178,O202409200563,P114,3,0.0,0.21,4821.29,1650.72,1328.18,777.94,False
OD0001179,O202409200563,P160,3,0.06,0.21,3488.91,942.36,1022.48,647.01,False
OD0001180,O202302180564,P107,2,0.27,0.21,225.06,-8.73,127.4,90.09,True
OD0001181,O202505140565,P138,4,0.25,0.21,1213.76,66.87,334.37,234.059,False
OD0001182,O202505140565,P116,3,0.24,0.21,2122.04,138.45,769.19,538.433,False
OD0001183,O202505140565,P160,3,0.0,0.21,3711.6,1126.41,1022.48,647.01,False
OD0001184,O202505140565,P127,3,0.14,0.21,1603.79,389.12,513.74,312.11,False
OD0001185,O202303180566,P125,2,0.08,0.21,3221.38,524.32,1446.9,1068.99,False
OD0001186,O202303180566,P145,1,0.09,0.21,446.1,56.63,405.14,312.05,False
OD0001187,O202303180566,P160,2,0.08,0.21,2276.45,587.34,1022.48,647.01,False
OD0001188,O202412020567,P154,2,0.25,0.21,296.12,-6.85,163.15,125.79,True
OD0001189,O202412020567,P135,3,0.1,0.21,2396.67,549.63,733.6,477.03,False
OD0001190,O202412020567,P118,3,0.02,0.21,2840.16,514.48,798.38,610.92,False
OD0001191,O202511040568,P131,4,0.04,0.21,2892.57,987.23,622.54,350.83,False
OD0001192,O202511040568,P104,4,0.26,0.21,1520.39,0.52,424.5,314.0,False
OD0001193,O202307200569,P138,2,0.22,0.21,631.16,53.5,334.37,234.059,False
OD0001194,O202405130570,P158,3,0.28,0.21,1214.62,157.7,464.73,282.04,False
OD0001195,O202304050571,P126,4,0.19,0.21,3835.37,511.08,978.31,664.66,False
OD0001196,O202304050571,P154,1,0.29,0.21,140.16,-9.95,163.15,125.79,True
OD0001197,O202410010572,P147,3,0.25,0.21,3806.93,-81.93,1398.32,1076.05,True
OD0001198,O202410010572,P102,5,0.1,0.21,312.27,57.35,57.35,40.145,False
OD0001199,O202302070573,P123,3,0.07,0.21,4450.21,1418.11,1318.23,753.25,False
OD0001200,O202302070573,P122,2,0.17,0.21,1482.39,279.35,738.02,472.88,False
OD0001201,O202302070573,P120,5,0.19,0.21,7145.47,970.25,1458.11,987.02,False
OD0001202,O202407270574,P142,2,0.27,0.21,1748.02,199.7,989.48,622.47,False
OD0001203,O202407270574,P156,2,0.06,0.21,3156.26,796.62,1387.49,905.93,False
OD0001204,O202407270574,P129,4,0.12,0.21,4288.03,1195.71,1006.77,587.03,False
OD0001205,O202407270574,P113,2,0.15,0.21,667.21,52.49,324.36,249.46,False
OD0001206,O202405030575,P157,1,0.26,0.21,153.16,-4.21,171.05,130.79,True
OD0001207,O202405030575,P146,4,0.04,0.21,3080.05,886.62,662.89,414.72,False
OD0001208,O202405030575,P106,2,0.27,0.21,2248.48,-55.46,1272.77,956.85,True
OD0001209,O202405030575,P120,1,0.06,0.21,1658.45,383.6,1458.11,987.02,False
OD0001210,O202506140576,P160,1,0.2,0.21,989.76,170.97,1022.48,647.01,False
OD0001211,O202505050577,P136,3,0.23,0.21,4131.47,106.33,1478.11,1102.7,False
OD0001212,O202505050577,P154,1,0.04,0.21,189.52,30.83,163.15,125.79,False
OD0001213,O202312280578,P116,5,0.11,0.21,4141.7,730.73,769.19,538.433,False
OD0001214,O202312280578,P137,3,0.06,0.21,4901.28,1081.85,1436.4,989.6,False
OD0001215,O202312280578,P133,4,0.28,0.21,2225.39,274.73,638.6,391.11,False
OD0001216,O202311280579,P131,5,0.1,0.21,3389.73,1047.28,622.54,350.83,False
OD0001217,O202311280579,P154,2,0.27,0.21,288.22,-13.38,163.15,125.79,True
OD0001218,O202303050580,P121,2,0.18,0.21,607.96,140.69,306.37,180.88,False
OD0001219,O202303050580,P113,4,0.17,0.21,1303.02,79.04,324.36,249.46,False
